253.8184222,-208.0917499,-475.088517,663.6408507,-114.2438937,-495.2949411,-163.6578511,577.0555623,185.1351163,-399.3608907,-116.1208844,448.5088906,78.22919901,-457.0434992,-114.0731013,409.7109086,99.6387988,-311.6256495,-41.87467772,294.9817209,38.45220191,-230.0129455,-15.83267281,180.7444791,29.41558019,-106.6145497,-0.397045492,67.37463386,14.53631263,-42.08561292,0
906.5613649,-1042.390005,-791.0760362,736.7185491,414.4313796,-118.6580017,-410.3008288,108.7409274,96.78011054,14.64123199,-12.80375076,40.47223232,-73.20360688,-24.72077076,63.13194806,19.07123966,-76.5437689,2.175508091,82.4875284,4.580966717,-69.80108644,-10.35470109,39.77573747,5.565098764,-21.39508796,8.010165998,5.656939292,-15.62803334,-6.471038891,21.71924069,1
221.2109748,-172.4145108,-445.5699939,697.5638894,-109.2188723,-437.2829805,-87.53505442,587.8449563,156.8132607,-369.3916327,-74.93842012,438.2396737,38.74406677,-421.5686059,-57.190603,410.3701922,72.82654121,-314.5073465,-7.181749869,290.9944904,-10.98379134,-238.2982004,15.73603145,203.0706577,-22.81618873,-133.0032965,38.83146254,89.55099703,-28.90147148,-56.51106771,0
-352.2618114,6.14903821,-625.1406092,858.8148873,-254.1292548,-746.8874029,-241.518402,355.064468,20.49635822,-629.8808391,-111.4151627,424.8020563,71.19488129,-466.9579531,-70.98725406,374.6161924,77.16414496,-353.6381396,-57.23897672,260.4678235,31.63072423,-236.939524,-28.55996038,160.8795123,13.53179627,-120.0617974,-2.093061131,68.38057335,20.75691119,-43.30403052,0
846.9754915,-971.4087588,-829.1402842,760.6999261,420.2897523,-86.79141813,-395.1347144,49.49339044,104.56952,-13.53850587,35.38936383,58.83972435,-60.10268584,-89.84316676,68.29177942,84.23605242,-46.44042608,-69.50277592,42.62516433,61.12251454,-29.21756168,-34.88140667,18.87776065,18.42216033,-13.5747061,-5.471697637,3.869142779,-9.025281216,-8.17560157,21.13561748,1
179.0791241,-563.4006581,-240.9801952,621.2294181,47.07812524,-517.8487122,-198.8402257,475.823959,197.8592151,-320.9506425,-143.8474935,256.5103901,102.5299399,-239.9250215,-85.48875789,192.0640381,59.71702016,-176.0763034,-43.25476778,154.0096234,35.39105059,-148.5982333,-28.88995043,121.22751,28.99086498,-105.993989,-19.02953965,87.00148945,18.08319235,-69.47596026,2
762.0243893,-941.8463322,-736.1844621,809.9597451,342.825588,-216.8488429,-454.9420293,179.0427678,184.5532126,-50.78894414,-42.64615273,70.99055787,-39.78641127,-104.6577496,39.99970993,69.54594115,-37.89484485,-55.53102155,62.79594241,44.8599702,-80.73213402,-58.03606745,67.55011352,43.35393872,-50.7164146,-37.93687011,31.7562931,16.68267482,-25.08405315,-18.19413702,1
732.3427342,-934.3965235,-543.8264908,804.5255677,302.8412703,-383.9322417,-399.1650099,352.836199,247.6649724,-145.3031537,-163.352174,106.0302988,25.14074405,-94.1052801,8.169528965,111.7217616,-11.71577146,-80.97403445,20.77813741,65.59122198,-34.15176449,-53.52486266,44.21068615,49.08385764,-43.85063814,-41.01412869,40.1504064,36.48334447,-35.74757015,-27.83560218,1
565.9045793,-867.1172768,-457.0283836,745.3409365,227.6259584,-464.6221655,-359.0971847,404.1577573,233.4516495,-200.4903928,-153.9158187,168.5754153,28.6131343,-163.6536261,-31.58292407,162.7107149,10.38772438,-121.7304104,-5.227029874,125.6928695,-7.481845546,-84.75904369,16.67139867,71.10823744,-16.86475538,-51.14483262,18.93963967,41.70312195,-25.04469551,-27.31724565,2
-2.047039581,-239.1556459,-144.023538,418.6573974,-69.15689945,-406.6356351,-53.73529617,394.7754338,77.13457804,-313.5587869,-36.25636791,296.6987381,52.43012023,-282.7599825,-62.38971356,226.7753696,67.70816787,-205.4642862,-51.19631924,175.7354359,50.31312924,-153.1963213,-40.26061887,121.3941543,37.9705343,-104.4885931,-24.04598467,82.82360479,14.36471245,-70.10683715,2
-410.263956,-141.3174046,-191.215617,226.7237122,-120.6469095,-304.5910729,-105.4297034,162.9617334,-12.45789039,-225.9109268,-27.60454922,188.9714238,49.3726815,-176.4800771,-27.43242168,163.6075227,51.54840972,-156.2938572,-47.02556706,140.9402116,53.05267349,-125.0412648,-49.21578236,108.3129378,47.49748209,-108.9749448,-43.63303387,87.72282489,43.64190357,-82.0628234,0
334.6628403,-544.8082141,-259.7948708,599.8133672,42.54703292,-477.5677735,-143.9557886,459.1148427,179.717765,-356.7526583,-118.4295384,241.4599685,71.74870544,-229.8914254,-29.71390356,200.9425634,17.94131545,-186.1755888,11.39924756,163.0188971,-21.19073292,-160.5596337,22.98988998,133.2040054,-21.6532757,-127.030448,28.0188138,103.6990793,-25.76021792,-88.57326855,2
621.9748807,-911.9987903,-615.7736168,801.3415192,324.1570865,-379.3938168,-460.3295257,299.490338,270.0953549,-116.8944768,-127.7604249,139.4035315,32.44085558,-154.4425084,-41.50127235,129.4978221,30.15029791,-95.33971717,-7.744507369,78.66196188,-6.767820268,-71.24091337,24.42901897,68.76724679,-19.89862002,-67.23770479,10.53325309,59.05482166,-5.408626942,-42.27123496,2
635.6586491,-1108.134094,149.2918559,854.5559619,-207.5208364,-317.6713719,193.2141178,245.8451613,-144.1075308,3.733552464,39.83862922,31.7505948,18.05541247,-12.83174226,-61.18507598,70.75574479,30.14892077,-66.13888399,-10.01016843,61.24238801,-22.22364214,-22.61099961,36.94952941,8.628948861,-19.05182869,11.23565522,3.766340731,2.367234756,9.376927934,-0.612863886,1
160.7701332,-550.9965558,-214.2869281,638.7884984,15.71735789,-542.6011461,-175.5145689,500.0318993,148.8433192,-338.2932285,-111.0411857,291.0376766,67.80331561,-255.617482,-64.49746607,205.0600147,25.75327157,-180.1057944,-5.395830141,169.5581821,2.037868916,-153.6132408,2.762816157,125.3160686,-7.121228742,-112.7210579,6.468216118,87.75686808,-7.692953667,-63.08338688,2
800.9994179,-1023.726392,-831.1824169,789.305342,493.9660739,-108.9641495,-438.2379043,46.04701012,124.8119323,22.65958334,25.61407026,38.01651589,-63.91144292,-48.84710153,70.37241491,57.85353311,-61.16621977,-32.95026446,57.37364611,39.30513587,-41.53133255,-20.81834175,46.76568151,10.52734303,-33.29526171,-10.36535466,24.28077185,-1.710653896,-2.060917416,9.914284393,1
409.1279305,-433.0403326,-519.2187723,697.2104009,46.91562528,-461.4183247,-73.1903992,427.3456515,149.3310141,-351.6631209,-113.3150354,287.9794364,99.74541298,-232.6695162,-37.36856054,234.1934001,49.85807328,-188.3860909,-38.40987145,180.7837518,45.3617542,-151.4105529,-36.03828974,151.7101406,26.12772288,-127.3325766,-12.64006472,121.8857251,17.73011134,-69.29033822,2
813.5213569,-938.2083694,-880.7300775,570.5954034,480.7026011,71.21719976,-344.3908165,-46.01347227,-20.51317115,21.44336386,98.55013226,112.7823047,-94.49491378,-112.5437923,40.73726264,104.102981,-20.83036421,-65.38282727,21.63754347,35.49967603,-18.78856742,-24.98718104,21.95326157,8.43368918,-15.37349533,9.973469427,9.941117442,-21.64096764,-15.85856536,19.14652072,1
-429.4619321,-248.8042536,-876.5059755,380.9533604,-246.1100208,-625.5222745,-60.18139004,371.4065753,180.6390988,-479.1134352,-136.074614,349.1061949,166.016689,-379.8752544,-112.4240588,363.0634843,147.9356657,-308.1375404,-80.39263149,284.5119506,75.56561738,-265.1343627,-61.614974,208.610432,30.73222296,-171.8196349,-17.2342135,120.0402888,-21.95918847,-84.92245809,0
